   # time 		   # h_plus		   # h_cross 
   6.6547500e+03   1.5989000e-02  -9.3010758e-02
   6.6550000e+03   1.6708087e-02  -9.2884984e-02
   6.6552500e+03   1.7426185e-02  -9.2753650e-02
   6.6555000e+03   1.8143291e-02  -9.2616754e-02
   6.6557500e+03   1.8859322e-02  -9.2474314e-02
   6.6560000e+03   1.9574274e-02  -9.2326328e-02
   6.6562500e+03   2.0288066e-02  -9.2172814e-02
   6.6565000e+03   2.1000693e-02  -9.2013771e-02
   6.6567500e+03   2.1712074e-02  -9.1849218e-02
   6.6570000e+03   2.2422205e-02  -9.1679153e-02
   6.6572500e+03   2.3131005e-02  -9.1503598e-02
   6.6575000e+03   2.3838470e-02  -9.1322551e-02
   6.6577500e+03   2.4544518e-02  -9.1136034e-02
   6.6580000e+03   2.5249146e-02  -9.0944046e-02
   6.6582500e+03   2.5952272e-02  -9.0746610e-02
   6.6585000e+03   2.6653894e-02  -9.0543724e-02
   6.6587500e+03   2.7353930e-02  -9.0335414e-02
   6.6590000e+03   2.8052377e-02  -9.0121678e-02
   6.6592500e+03   2.8749154e-02  -8.9902542e-02
   6.6595000e+03   2.9444258e-02  -8.9678005e-02
   6.6597500e+03   3.0137609e-02  -8.9448094e-02
   6.6600000e+03   3.0829203e-02  -8.9212807e-02
   6.6602500e+03   3.1518961e-02  -8.8972173e-02
   6.6605000e+03   3.2206879e-02  -8.8726192e-02
   6.6607500e+03   3.2892877e-02  -8.8474891e-02
   6.6610000e+03   3.3576953e-02  -8.8218271e-02
   6.6612500e+03   3.4259027e-02  -8.7956362e-02
   6.6615000e+03   3.4939096e-02  -8.7689164e-02
   6.6617500e+03   3.5617082e-02  -8.7416707e-02
   6.6620000e+03   3.6292980e-02  -8.7138993e-02
   6.6622500e+03   3.6966713e-02  -8.6856052e-02
   6.6625000e+03   3.7638278e-02  -8.6567886e-02
   6.6627500e+03   3.8307598e-02  -8.6274527e-02
   6.6630000e+03   3.8974667e-02  -8.5975976e-02
   6.6632500e+03   3.9639411e-02  -8.5672267e-02
   6.6635000e+03   4.0301825e-02  -8.5363402e-02
   6.6637500e+03   4.0961832e-02  -8.5049414e-02
   6.6640000e+03   4.1619430e-02  -8.4730306e-02
   6.6642500e+03   4.2274543e-02  -8.4406113e-02
   6.6645000e+03   4.2927166e-02  -8.4076836e-02
   6.6647500e+03   4.3577226e-02  -8.3742514e-02
   6.6650000e+03   4.4224717e-02  -8.3403146e-02
   6.6652500e+03   4.4869567e-02  -8.3058773e-02
   6.6655000e+03   4.5511770e-02  -8.2709394e-02
   6.6657500e+03   4.6151254e-02  -8.2355050e-02
   6.6660000e+03   4.6788014e-02  -8.1995742e-02
   6.6662500e+03   4.7421978e-02  -8.1631510e-02
   6.6665000e+03   4.8053141e-02  -8.1262358e-02
   6.6667500e+03   4.8681431e-02  -8.0888325e-02
   6.6670000e+03   4.9306845e-02  -8.0509414e-02
   6.6672500e+03   4.9929310e-02  -8.0125667e-02
   6.6675000e+03   5.0548824e-02  -7.9737087e-02
   6.6677500e+03   5.1165313e-02  -7.9343717e-02
   6.6680000e+03   5.1778776e-02  -7.8945560e-02
   6.6682500e+03   5.2389141e-02  -7.8542659e-02
   6.6685000e+03   5.2996405e-02  -7.8135018e-02
   6.6687500e+03   5.3600498e-02  -7.7722681e-02
   6.6690000e+03   5.4201416e-02  -7.7305653e-02
   6.6692500e+03   5.4799090e-02  -7.6883978e-02
   6.6695000e+03   5.5393517e-02  -7.6457660e-02
   6.6697500e+03   5.5984628e-02  -7.6026747e-02
   6.6700000e+03   5.6572420e-02  -7.5591241e-02
   6.6702500e+03   5.7156825e-02  -7.5151190e-02
   6.6705000e+03   5.7737840e-02  -7.4706598e-02
   6.6707500e+03   5.8315397e-02  -7.4257514e-02
   6.6710000e+03   5.8889494e-02  -7.3803942e-02
   6.6712500e+03   5.9460063e-02  -7.3345931e-02
   6.6715000e+03   6.0027102e-02  -7.2883486e-02
   6.6717500e+03   6.0590546e-02  -7.2416657e-02
   6.6720000e+03   6.1150390e-02  -7.1945448e-02
   6.6722500e+03   6.1706571e-02  -7.1469910e-02
   6.6725000e+03   6.2259085e-02  -7.0990049e-02
   6.6727500e+03   6.2807868e-02  -7.0505917e-02
   6.6730000e+03   6.3352917e-02  -7.0017517e-02
   6.6732500e+03   6.3894169e-02  -6.9524904e-02
   6.6735000e+03   6.4431622e-02  -6.9028082e-02
   6.6737500e+03   6.4965212e-02  -6.8527105e-02
   6.6740000e+03   6.5494937e-02  -6.8021979e-02
   6.6742500e+03   6.6020735e-02  -6.7512757e-02
   6.6745000e+03   6.6542604e-02  -6.6999445e-02
   6.6747500e+03   6.7060482e-02  -6.6482099e-02
   6.6750000e+03   6.7574368e-02  -6.5960725e-02
   6.6752500e+03   6.8084201e-02  -6.5435378e-02
   6.6755000e+03   6.8589980e-02  -6.4906064e-02
   6.6757500e+03   6.9091643e-02  -6.4372840e-02
   6.6760000e+03   6.9589190e-02  -6.3835713e-02
   6.6762500e+03   7.0082562e-02  -6.3294740e-02
   6.6765000e+03   7.0571758e-02  -6.2749928e-02
   6.6767500e+03   7.1056718e-02  -6.2201334e-02
   6.6770000e+03   7.1537442e-02  -6.1648965e-02
   6.6772500e+03   7.2013873e-02  -6.1092880e-02
   6.6775000e+03   7.2486009e-02  -6.0533087e-02
   6.6777500e+03   7.2953794e-02  -5.9969644e-02
   6.6780000e+03   7.3417227e-02  -5.9402559e-02
   6.6782500e+03   7.3876252e-02  -5.8831893e-02
   6.6785000e+03   7.4330869e-02  -5.8257652e-02
   6.6787500e+03   7.4781022e-02  -5.7679897e-02
   6.6790000e+03   7.5226711e-02  -5.7098636e-02
   6.6792500e+03   7.5667883e-02  -5.6513931e-02
   6.6795000e+03   7.6104536e-02  -5.5925790e-02
   6.6797500e+03   7.6536619e-02  -5.5334274e-02
   6.6800000e+03   7.6964129e-02  -5.4739391e-02
   6.6802500e+03   7.7387017e-02  -5.4141205e-02
   6.6805000e+03   7.7805281e-02  -5.3539724e-02
   6.6807500e+03   7.8218870e-02  -5.2935011e-02
   6.6810000e+03   7.8627784e-02  -5.2327074e-02
   6.6812500e+03   7.9031974e-02  -5.1715978e-02
   6.6815000e+03   7.9431439e-02  -5.1101731e-02
   6.6817500e+03   7.9826130e-02  -5.0484398e-02
   6.6820000e+03   8.0216048e-02  -4.9863987e-02
   6.6822500e+03   8.0601144e-02  -4.9240564e-02
   6.6825000e+03   8.0981419e-02  -4.8614138e-02
   6.6827500e+03   8.1356826e-02  -4.7984775e-02
   6.6830000e+03   8.1727365e-02  -4.7352483e-02
   6.6832500e+03   8.2092990e-02  -4.6717329e-02
   6.6835000e+03   8.2453703e-02  -4.6079322e-02
   6.6837500e+03   8.2809457e-02  -4.5438530e-02
   6.6840000e+03   8.3160253e-02  -4.4794961e-02
   6.6842500e+03   8.3506049e-02  -4.4148684e-02
   6.6845000e+03   8.3846844e-02  -4.3499707e-02
   6.6847500e+03   8.4182596e-02  -4.2848098e-02
   6.6850000e+03   8.4513306e-02  -4.2193868e-02
   6.6852500e+03   8.4838931e-02  -4.1537086e-02
   6.6855000e+03   8.5159474e-02  -4.0877759e-02
   6.6857500e+03   8.5474893e-02  -4.0215959e-02
   6.6860000e+03   8.5785190e-02  -3.9551694e-02
   6.6862500e+03   8.6090325e-02  -3.8885034e-02
   6.6865000e+03   8.6390300e-02  -3.8215990e-02
   6.6867500e+03   8.6685075e-02  -3.7544631e-02
   6.6870000e+03   8.6974654e-02  -3.6870967e-02
   6.6872500e+03   8.7258997e-02  -3.6195069e-02
   6.6875000e+03   8.7538107e-02  -3.5516948e-02
   6.6877500e+03   8.7811948e-02  -3.4836674e-02
   6.6880000e+03   8.8080521e-02  -3.4154257e-02
   6.6882500e+03   8.8343791e-02  -3.3469769e-02
   6.6885000e+03   8.8601760e-02  -3.2783221e-02
   6.6887500e+03   8.8854395e-02  -3.2094683e-02
   6.6890000e+03   8.9101696e-02  -3.1404168e-02
   6.6892500e+03   8.9343632e-02  -3.0711746e-02
   6.6895000e+03   8.9580205e-02  -3.0017429e-02
   6.6897500e+03   8.9811382e-02  -2.9321290e-02
   6.6900000e+03   9.0037167e-02  -2.8623338e-02
   6.6902500e+03   9.0257528e-02  -2.7923647e-02
   6.6905000e+03   9.0472468e-02  -2.7222228e-02
   6.6907500e+03   9.0681958e-02  -2.6519154e-02
   6.6910000e+03   9.0886000e-02  -2.5814437e-02
   6.6912500e+03   9.1084566e-02  -2.5108148e-02
   6.6915000e+03   9.1277660e-02  -2.4400301e-02
   6.6917500e+03   9.1465252e-02  -2.3690968e-02
   6.6920000e+03   9.1647348e-02  -2.2980161e-02
   6.6922500e+03   9.1823920e-02  -2.2267954e-02
   6.6925000e+03   9.1994973e-02  -2.1554358e-02
   6.6927500e+03   9.2160480e-02  -2.0839448e-02
   6.6930000e+03   9.2320446e-02  -2.0123235e-02
   6.6932500e+03   9.2474846e-02  -1.9405794e-02
   6.6935000e+03   9.2623685e-02  -1.8687136e-02
   6.6937500e+03   9.2766939e-02  -1.7967336e-02
   6.6940000e+03   9.2904613e-02  -1.7246405e-02
   6.6942500e+03   9.3036685e-02  -1.6524420e-02
   6.6945000e+03   9.3163159e-02  -1.5801391e-02
   6.6947500e+03   9.3284014e-02  -1.5077393e-02
   6.6950000e+03   9.3399255e-02  -1.4352439e-02
   6.6952500e+03   9.3508863e-02  -1.3626604e-02
   6.6955000e+03   9.3612843e-02  -1.2899900e-02
   6.6957500e+03   9.3711174e-02  -1.2172402e-02
   6.6960000e+03   9.3803865e-02  -1.1444122e-02
   6.6962500e+03   9.3890895e-02  -1.0715136e-02
   6.6965000e+03   9.3972272e-02  -9.9854563e-03
   6.6967500e+03   9.4047978e-02  -9.2551583e-03
   6.6970000e+03   9.4118019e-02  -8.5242542e-03
   6.6972500e+03   9.4182380e-02  -7.7928199e-03
   6.6975000e+03   9.4241068e-02  -7.0608676e-03
   6.6977500e+03   9.4294067e-02  -6.3284733e-03
   6.6980000e+03   9.4341384e-02  -5.5956491e-03
   6.6982500e+03   9.4383006e-02  -4.8624713e-03
   6.6985000e+03   9.4418940e-02  -4.1289520e-03
   6.6987500e+03   9.4449173e-02  -3.3951674e-03
   6.6990000e+03   9.4473712e-02  -2.6611299e-03
   6.6992500e+03   9.4492547e-02  -1.9269155e-03
   6.6995000e+03   9.4505685e-02  -1.1925367e-03
   6.6997500e+03   9.4513115e-02  -4.5806959e-04
   6.7000000e+03   9.4514845e-02   2.7647331e-04
   6.7002500e+03   9.4510867e-02   1.0110159e-03
   6.7005000e+03   9.4501188e-02   1.7455457e-03
   6.7007500e+03   9.4485800e-02   2.4799865e-03
   6.7010000e+03   9.4464711e-02   3.2143258e-03
   6.7012500e+03   9.4437915e-02   3.9484876e-03
   6.7015000e+03   9.4405421e-02   4.6824592e-03
   6.7017500e+03   9.4367222e-02   5.4161647e-03
   6.7020000e+03   9.4323327e-02   6.1495913e-03
   6.7022500e+03   9.4273732e-02   6.8826632e-03
   6.7025000e+03   9.4218445e-02   7.6153677e-03
   6.7027500e+03   9.4157464e-02   8.3476291e-03
   6.7030000e+03   9.4090798e-02   9.0794344e-03
   6.7032500e+03   9.4018443e-02   9.8107082e-03
   6.7035000e+03   9.3940411e-02   1.0541438e-02
   6.7037500e+03   9.3856699e-02   1.1271547e-02
   6.7040000e+03   9.3767317e-02   1.2001024e-02
   6.7042500e+03   9.3672265e-02   1.2729792e-02
   6.7045000e+03   9.3571554e-02   1.3457840e-02
   6.7047500e+03   9.3465184e-02   1.4185092e-02
   6.7050000e+03   9.3353165e-02   1.4911534e-02
   6.7052500e+03   9.3235501e-02   1.5637093e-02
   6.7055000e+03   9.3112200e-02   1.6361755e-02
   6.7057500e+03   9.2983268e-02   1.7085445e-02
   6.7060000e+03   9.2848713e-02   1.7808151e-02
   6.7062500e+03   9.2708541e-02   1.8529797e-02
   6.7065000e+03   9.2562763e-02   1.9250372e-02
   6.7067500e+03   9.2411384e-02   1.9969800e-02
   6.7070000e+03   9.2254416e-02   2.0688069e-02
   6.7072500e+03   9.2091864e-02   2.1405105e-02
   6.7075000e+03   9.1923742e-02   2.2120895e-02
   6.7077500e+03   9.1750056e-02   2.2835364e-02
   6.7080000e+03   9.1570817e-02   2.3548501e-02
   6.7082500e+03   9.1386036e-02   2.4260231e-02
   6.7085000e+03   9.1195724e-02   2.4970542e-02
   6.7087500e+03   9.0999891e-02   2.5679361e-02
   6.7090000e+03   9.0798549e-02   2.6386674e-02
   6.7092500e+03   9.0591709e-02   2.7092409e-02
   6.7095000e+03   9.0379384e-02   2.7796554e-02
   6.7097500e+03   9.0161585e-02   2.8499034e-02
   6.7100000e+03   8.9938326e-02   2.9199838e-02
   6.7102500e+03   8.9709620e-02   2.9898894e-02
   6.7105000e+03   8.9475479e-02   3.0596188e-02
   6.7107500e+03   8.9235919e-02   3.1291649e-02
   6.7110000e+03   8.8990951e-02   3.1985264e-02
   6.7112500e+03   8.8740593e-02   3.2676962e-02
   6.7115000e+03   8.8484856e-02   3.3366730e-02
   6.7117500e+03   8.8223757e-02   3.4054497e-02
   6.7120000e+03   8.7957311e-02   3.4740250e-02
   6.7122500e+03   8.7685535e-02   3.5423918e-02
   6.7125000e+03   8.7408442e-02   3.6105490e-02
   6.7127500e+03   8.7126051e-02   3.6784895e-02
   6.7130000e+03   8.6838376e-02   3.7462119e-02
   6.7132500e+03   8.6545438e-02   3.8137095e-02
   6.7135000e+03   8.6247250e-02   3.8809808e-02
   6.7137500e+03   8.5943832e-02   3.9480191e-02
   6.7140000e+03   8.5635201e-02   4.0148229e-02
   6.7142500e+03   8.5321376e-02   4.0813856e-02
   6.7145000e+03   8.5002374e-02   4.1477057e-02
   6.7147500e+03   8.4678217e-02   4.2137766e-02
   6.7150000e+03   8.4348920e-02   4.2795969e-02
   6.7152500e+03   8.4014506e-02   4.3451599e-02
   6.7155000e+03   8.3674992e-02   4.4104644e-02
   6.7157500e+03   8.3330402e-02   4.4755036e-02
   6.7160000e+03   8.2980751e-02   4.5402763e-02
   6.7162500e+03   8.2626065e-02   4.6047759e-02
   6.7165000e+03   8.2266360e-02   4.6690012e-02
   6.7167500e+03   8.1901663e-02   4.7329455e-02
   6.7170000e+03   8.1531990e-02   4.7966076e-02
   6.7172500e+03   8.1157368e-02   4.8599810e-02
   6.7175000e+03   8.0777815e-02   4.9230645e-02
   6.7177500e+03   8.0393358e-02   4.9858516e-02
   6.7180000e+03   8.0004013e-02   5.0483411e-02
   6.7182500e+03   7.9609812e-02   5.1105266e-02
   6.7185000e+03   7.9210770e-02   5.1724069e-02
   6.7187500e+03   7.8806918e-02   5.2339757e-02
   6.7190000e+03   7.8398274e-02   5.2952317e-02
   6.7192500e+03   7.7984868e-02   5.3561687e-02
   6.7195000e+03   7.7566717e-02   5.4167855e-02
   6.7197500e+03   7.7143856e-02   5.4770759e-02
   6.7200000e+03   7.6716300e-02   5.5370386e-02
   6.7202500e+03   7.6284083e-02   5.5966677e-02
   6.7205000e+03   7.5847223e-02   5.6559619e-02
   6.7207500e+03   7.5405754e-02   5.7149151e-02
   6.7210000e+03   7.4959695e-02   5.7735261e-02
   6.7212500e+03   7.4509080e-02   5.8317891e-02
   6.7215000e+03   7.4053928e-02   5.8897028e-02
   6.7217500e+03   7.3594274e-02   5.9472613e-02
   6.7220000e+03   7.3130137e-02   6.0044634e-02
   6.7222500e+03   7.2661554e-02   6.0613034e-02
   6.7225000e+03   7.2188544e-02   6.1177800e-02
   6.7227500e+03   7.1711144e-02   6.1738876e-02
   6.7230000e+03   7.1229373e-02   6.2296249e-02
   6.7232500e+03   7.0743270e-02   6.2849863e-02
   6.7235000e+03   7.0252854e-02   6.3399707e-02
   6.7237500e+03   6.9758165e-02   6.3945725e-02
   6.7240000e+03   6.9259222e-02   6.4487905e-02
   6.7242500e+03   6.8756064e-02   6.5026193e-02
   6.7245000e+03   6.8248713e-02   6.5560577e-02
   6.7247500e+03   6.7737208e-02   6.6091003e-02
   6.7250000e+03   6.7221569e-02   6.6617461e-02
   6.7252500e+03   6.6701839e-02   6.7139895e-02
   6.7255000e+03   6.6178038e-02   6.7658297e-02
   6.7257500e+03   6.5650207e-02   6.8172612e-02
   6.7260000e+03   6.5118369e-02   6.8682830e-02
   6.7262500e+03   6.4582564e-02   6.9188900e-02
   6.7265000e+03   6.4042816e-02   6.9690811e-02
   6.7267500e+03   6.3499166e-02   7.0188511e-02
   6.7270000e+03   6.2951637e-02   7.0681992e-02
   6.7272500e+03   6.2400272e-02   7.1171201e-02
   6.7275000e+03   6.1845094e-02   7.1656129e-02
   6.7277500e+03   6.1286147e-02   7.2136727e-02
   6.7280000e+03   6.0723454e-02   7.2612985e-02
   6.7282500e+03   6.0157059e-02   7.3084854e-02
   6.7285000e+03   5.9586984e-02   7.3552324e-02
   6.7287500e+03   5.9013277e-02   7.4015348e-02
   6.7290000e+03   5.8435959e-02   7.4473916e-02
   6.7292500e+03   5.7855078e-02   7.4927981e-02
   6.7295000e+03   5.7270656e-02   7.5377535e-02
   6.7297500e+03   5.6682740e-02   7.5822530e-02
   6.7300000e+03   5.6091354e-02   7.6262958e-02
   6.7302500e+03   5.5496545e-02   7.6698774e-02
   6.7305000e+03   5.4898336e-02   7.7129968e-02
   6.7307500e+03   5.4296778e-02   7.7556497e-02
   6.7310000e+03   5.3691891e-02   7.7978352e-02
   6.7312500e+03   5.3083728e-02   7.8395489e-02
   6.7315000e+03   5.2472309e-02   7.8807901e-02
   6.7317500e+03   5.1857686e-02   7.9215544e-02
   6.7320000e+03   5.1239883e-02   7.9618411e-02
   6.7322500e+03   5.0618949e-02   8.0016459e-02
   6.7325000e+03   4.9994910e-02   8.0409682e-02
   6.7327500e+03   4.9367815e-02   8.0798038e-02
   6.7330000e+03   4.8737690e-02   8.1181519e-02
   6.7332500e+03   4.8104585e-02   8.1560086e-02
   6.7335000e+03   4.7468526e-02   8.1933732e-02
   6.7337500e+03   4.6829564e-02   8.2302418e-02
   6.7340000e+03   4.6187724e-02   8.2666135e-02
   6.7342500e+03   4.5543059e-02   8.3024848e-02
   6.7345000e+03   4.4895593e-02   8.3378548e-02
   6.7347500e+03   4.4245380e-02   8.3727199e-02
   6.7350000e+03   4.3592445e-02   8.4070794e-02
   6.7352500e+03   4.2936841e-02   8.4409297e-02
   6.7355000e+03   4.2278594e-02   8.4742702e-02
   6.7357500e+03   4.1617757e-02   8.5070974e-02
   6.7360000e+03   4.0954357e-02   8.5394106e-02
   6.7362500e+03   4.0288447e-02   8.5712065e-02
   6.7365000e+03   3.9620054e-02   8.6024845e-02
   6.7367500e+03   3.8949232e-02   8.6332412e-02
   6.7370000e+03   3.8276007e-02   8.6634762e-02
   6.7372500e+03   3.7600435e-02   8.6931861e-02
   6.7375000e+03   3.6922541e-02   8.7223705e-02
   6.7377500e+03   3.6242382e-02   8.7510263e-02
   6.7380000e+03   3.5559983e-02   8.7791530e-02
   6.7382500e+03   3.4875402e-02   8.8067475e-02
   6.7385000e+03   3.4188663e-02   8.8338093e-02
   6.7387500e+03   3.3499824e-02   8.8603357e-02
   6.7390000e+03   3.2808911e-02   8.8863260e-02
   6.7392500e+03   3.2115982e-02   8.9117776e-02
   6.7395000e+03   3.1421062e-02   8.9366900e-02
   6.7397500e+03   3.0724209e-02   8.9610604e-02
   6.7400000e+03   3.0025451e-02   8.9848886e-02
   6.7402500e+03   2.9324844e-02   9.0081719e-02
   6.7405000e+03   2.8622415e-02   9.0309098e-02
   6.7407500e+03   2.7918224e-02   9.0531001e-02
   6.7410000e+03   2.7212296e-02   9.0747422e-02
   6.7412500e+03   2.6504690e-02   9.0958339e-02
   6.7415000e+03   2.5795433e-02   9.1163747e-02
   6.7417500e+03   2.5084584e-02   9.1363625e-02
   6.7420000e+03   2.4372170e-02   9.1557969e-02
   6.7422500e+03   2.3658250e-02   9.1746758e-02
   6.7425000e+03   2.2942851e-02   9.1929989e-02
   6.7427500e+03   2.2226033e-02   9.2107641e-02
   6.7430000e+03   2.1507823e-02   9.2279712e-02
   6.7432500e+03   2.0788281e-02   9.2446183e-02
   6.7435000e+03   2.0067434e-02   9.2607050e-02
   6.7437500e+03   1.9345342e-02   9.2762297e-02
   6.7440000e+03   1.8622033e-02   9.2911921e-02
   6.7442500e+03   1.7897566e-02   9.3055905e-02
   6.7445000e+03   1.7171969e-02   9.3194246e-02
   6.7447500e+03   1.6445303e-02   9.3326930e-02
   6.7450000e+03   1.5717595e-02   9.3453954e-02
   6.7452500e+03   1.4988907e-02   9.3575304e-02
   6.7455000e+03   1.4259264e-02   9.3690978e-02
   6.7457500e+03   1.3528729e-02   9.3800963e-02
   6.7460000e+03   1.2797329e-02   9.3905257e-02
   6.7462500e+03   1.2065125e-02   9.4003848e-02
   6.7465000e+03   1.1332145e-02   9.4096735e-02
   6.7467500e+03   1.0598450e-02   9.4183907e-02
   6.7470000e+03   9.8640677e-03   9.4265363e-02
   6.7472500e+03   9.1290593e-03   9.4341092e-02
   6.7475000e+03   8.3934533e-03   9.4411095e-02
   6.7477500e+03   7.6573103e-03   9.4475362e-02
   6.7480000e+03   6.9206589e-03   9.4533892e-02
   6.7482500e+03   6.1835601e-03   9.4586680e-02
   6.7485000e+03   5.4460425e-03   9.4633723e-02
   6.7487500e+03   4.7081669e-03   9.4675015e-02
   6.7490000e+03   3.9699620e-03   9.4710557e-02
   6.7492500e+03   3.2314890e-03   9.4740344e-02
   6.7495000e+03   2.4927764e-03   9.4764374e-02
   6.7497500e+03   1.7538852e-03   9.4782645e-02
   6.7500000e+03   1.0148444e-03   9.4795157e-02
   6.7502500e+03   2.7571491e-04   9.4801907e-02
   6.7505000e+03  -4.6347443e-04   9.4802895e-02
   6.7507500e+03  -1.2026627e-03   9.4798119e-02
   6.7510000e+03  -1.9418208e-03   9.4787582e-02
   6.7512500e+03  -2.6808880e-03   9.4771281e-02
   6.7515000e+03  -3.4198351e-03   9.4749218e-02
   6.7517500e+03  -4.1586014e-03   9.4721394e-02
   6.7520000e+03  -4.8971578e-03   9.4687810e-02
   6.7522500e+03  -5.6354436e-03   9.4648468e-02
   6.7525000e+03  -6.3734295e-03   9.4603369e-02
   6.7527500e+03  -7.1110550e-03   9.4552516e-02
   6.7530000e+03  -7.8482908e-03   9.4495911e-02
   6.7532500e+03  -8.5850765e-03   9.4433558e-02
   6.7535000e+03  -9.3213828e-03   9.4365460e-02
   6.7537500e+03  -1.0057149e-02   9.4291621e-02
   6.7540000e+03  -1.0792347e-02   9.4212044e-02
   6.7542500e+03  -1.1526915e-02   9.4126734e-02
   6.7545000e+03  -1.2260824e-02   9.4035696e-02
   6.7547500e+03  -1.2994015e-02   9.3938935e-02
   6.7550000e+03  -1.3726458e-02   9.3836456e-02
   6.7552500e+03  -1.4458093e-02   9.3728266e-02
   6.7555000e+03  -1.5188891e-02   9.3614370e-02
   6.7557500e+03  -1.5918792e-02   9.3494775e-02
   6.7560000e+03  -1.6647766e-02   9.3369487e-02
   6.7562500e+03  -1.7375755e-02   9.3238515e-02
   6.7565000e+03  -1.8102728e-02   9.3101864e-02
   6.7567500e+03  -1.8828627e-02   9.2959544e-02
   6.7570000e+03  -1.9553423e-02   9.2811562e-02
   6.7572500e+03  -2.0277055e-02   9.2657928e-02
   6.7575000e+03  -2.0999496e-02   9.2498649e-02
   6.7577500e+03  -2.1720685e-02   9.2333737e-02
   6.7580000e+03  -2.2440594e-02   9.2163198e-02
   6.7582500e+03  -2.3159165e-02   9.1987046e-02
   6.7585000e+03  -2.3876367e-02   9.1805287e-02
   6.7587500e+03  -2.4592143e-02   9.1617936e-02
   6.7590000e+03  -2.5306464e-02   9.1424999e-02
   6.7592500e+03  -2.6019271e-02   9.1226493e-02
   6.7595000e+03  -2.6730536e-02   9.1022424e-02
   6.7597500e+03  -2.7440200e-02   9.0812810e-02
   6.7600000e+03  -2.8148234e-02   9.0597657e-02
   6.7602500e+03  -2.8854582e-02   9.0376984e-02
   6.7605000e+03  -2.9559214e-02   9.0150798e-02
   6.7607500e+03  -3.0262073e-02   8.9919118e-02
   6.7610000e+03  -3.0963130e-02   8.9681951e-02
   6.7612500e+03  -3.1662328e-02   8.9439319e-02
   6.7615000e+03  -3.2359639e-02   8.9191229e-02
   6.7617500e+03  -3.3055006e-02   8.8937703e-02
   6.7620000e+03  -3.3748400e-02   8.8678748e-02
   6.7622500e+03  -3.4439766e-02   8.8414387e-02
   6.7625000e+03  -3.5129074e-02   8.8144629e-02
   6.7627500e+03  -3.5816269e-02   8.7869496e-02
   6.7630000e+03  -3.6501323e-02   8.7588998e-02
   6.7632500e+03  -3.7184180e-02   8.7303159e-02
   6.7635000e+03  -3.7864812e-02   8.7011989e-02
   6.7637500e+03  -3.8543163e-02   8.6715512e-02
   6.7640000e+03  -3.9219206e-02   8.6413738e-02
   6.7642500e+03  -3.9892887e-02   8.6106694e-02
   6.7645000e+03  -4.0564176e-02   8.5794389e-02
   6.7647500e+03  -4.1233020e-02   8.5476850e-02
   6.7650000e+03  -4.1899391e-02   8.5154088e-02
   6.7652500e+03  -4.2563236e-02   8.4826131e-02
   6.7655000e+03  -4.3224525e-02   8.4492990e-02
   6.7657500e+03  -4.3883207e-02   8.4154693e-02
   6.7660000e+03  -4.4539254e-02   8.3811251e-02
   6.7662500e+03  -4.5192612e-02   8.3462695e-02
   6.7665000e+03  -4.5843255e-02   8.3109036e-02
   6.7667500e+03  -4.6491129e-02   8.2750305e-02
   6.7670000e+03  -4.7136209e-02   8.2386512e-02
   6.7672500e+03  -4.7778441e-02   8.2017691e-02
   6.7675000e+03  -4.8417799e-02   8.1643853e-02
   6.7677500e+03  -4.9054232e-02   8.1265030e-02
   6.7680000e+03  -4.9687711e-02   8.0881236e-02
   6.7682500e+03  -5.0318189e-02   8.0492503e-02
   6.7685000e+03  -5.0945635e-02   8.0098844e-02
   6.7687500e+03  -5.1570002e-02   7.9700294e-02
   6.7690000e+03  -5.2191261e-02   7.9296866e-02
   6.7692500e+03  -5.2809364e-02   7.8888595e-02
   6.7695000e+03  -5.3424284e-02   7.8475494e-02
   6.7697500e+03  -5.4035972e-02   7.8057600e-02
   6.7700000e+03  -5.4644402e-02   7.7634926e-02
   6.7702500e+03  -5.5249525e-02   7.7207509e-02
   6.7705000e+03  -5.5851315e-02   7.6775363e-02
   6.7707500e+03  -5.6449724e-02   7.6338526e-02
   6.7710000e+03  -5.7044726e-02   7.5897013e-02
   6.7712500e+03  -5.7636275e-02   7.5450862e-02
   6.7715000e+03  -5.8224344e-02   7.5000087e-02
   6.7717500e+03  -5.8808887e-02   7.4544728e-02
   6.7720000e+03  -5.9389878e-02   7.4084801e-02
   6.7722500e+03  -5.9967272e-02   7.3620345e-02
   6.7725000e+03  -6.0541041e-02   7.3151376e-02
   6.7727500e+03  -6.1111144e-02   7.2677935e-02
   6.7730000e+03  -6.1677552e-02   7.2200036e-02
   6.7732500e+03  -6.2240223e-02   7.1717724e-02
   6.7735000e+03  -6.2799131e-02   7.1231012e-02
   6.7737500e+03  -6.3354232e-02   7.0739945e-02
   6.7740000e+03  -6.3905501e-02   7.0244537e-02
   6.7742500e+03  -6.4452896e-02   6.9744834e-02
   6.7745000e+03  -6.4996391e-02   6.9240850e-02
   6.7747500e+03  -6.5535945e-02   6.8732631e-02
   6.7750000e+03  -6.6071533e-02   6.8220192e-02
   6.7752500e+03  -6.6603113e-02   6.7703580e-02
   6.7755000e+03  -6.7130661e-02   6.7182811e-02
   6.7757500e+03  -6.7654137e-02   6.6657931e-02
   6.7760000e+03  -6.8173515e-02   6.6128956e-02
   6.7762500e+03  -6.8688758e-02   6.5595935e-02
   6.7765000e+03  -6.9199839e-02   6.5058884e-02
   6.7767500e+03  -6.9706721e-02   6.4517851e-02
